index,annotation,tag,source,text,uri,label,date,checken
347,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/28b76394-608a-4097-b645-3ba0f9e67b08,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0009_urn-gvn-EVDO01-ROS01_KBN016000001-large_009/r_9_tl_1,Du Perron,http://www.wikidata.org/entity/Q1284250,,,
1096,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8760d692-c01e-491b-be09-84cccdd46e75,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0009_urn-gvn-EVDO01-ROS01_KBN016000001-large_009/r_9_tl_1,Martman,,,,
915,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/71c2a6cf-1445-458d-82da-265712781e73,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0009_urn-gvn-EVDO01-ROS01_KBN016000001-large_009/r_9_tl_1,"ter Braak, ",http://www.wikidata.org/entity/Q1375341,,,
131,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/103588c4-0e04-414e-b63e-b072589deb8d,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0009_urn-gvn-EVDO01-ROS01_KBN016000001-large_009/r_tl_1,Juli 1940,,,1940-07-01,
1585,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bf409205-74dc-4b33-874f-7325a2eb2f83,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_109_tl_2,Hollandsche,,,,persoon?
158,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/12ff40e6-3c22-4605-91d2-b55f520ca95f,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_54_tl_1,11 mei 1941,,,1941-05-11,
346,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/28b70721-57d1-464a-93c9-1e2057d65cbf,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_12,"""Ze zyn maar zoo binnengevallen!""",,,,
452,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/35cc03a8-b673-4d28-a7b1-65c73ed54eb2,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_13,"""Binnengevallen?""",,,,
1236,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/96fc5bc6-8b26-4893-8bff-cfa85e7701d7,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_14,"""Ja, ze zyn maar zoo aangevallen, die ..""",,,,
883,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6dfb3161-7c0d-4ff0-ae6d-2eef383b63a7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_21,Heemstede,http://www.wikidata.org/entity/Q9928,,,
239,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1afd2846-df16-4bda-a66e-819390e5b910,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_22,'de vrouw' ,,,,
1129,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8ae9a74e-2c78-4264-91c5-5bb8448ca762,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_4,Schiphol,http://www.wikidata.org/entity/Q9694,,,
28,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/031ccb6e-fdf6-4963-85c6-7be09d345431,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_9,Amsterdam,http://www.wikidata.org/entity/Q727,,,
707,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/593e905e-d14c-4958-b274-564f4fee7f03,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_63_tl_9,Holland,http://www.wikidata.org/entity/Q55,,,
2011,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f60bf728-bd5c-4436-bb0f-494c732a06bc,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-ROS01_KBN016000001-large_016/r_9_tl_1,8 mei 1941,,,1941-05-08,
245,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1b426ed5-7aed-4596-a69b-c0444bae9789,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_157_tl_1,29 mei 1941,,,1941-05-29,
1831,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/de488a2b-1344-4ab6-b041-8e714c753849,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_158_tl_2,Alice Nahuys,http://www.wikidata.org/entity/Q94742208,,,
1580,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bea2fa38-23da-4738-b176-9233544eda08,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_158_tl_2,Kalverstraat,https://adamlink.nl/geo/street/kalverstraat/2269,,,
853,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6b53891e-c396-479e-bebd-553b4790ff46,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_158_tl_4,Querido,,,,
714,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5ac0514d-8943-48f6-8af5-d18776d52baa,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_36_tl_1,23 mei 1941,,,1941-05-23,
1742,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d3002e6d-964b-4eed-847f-72eb275027ea,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_63_tl_1,26 mei 1941,,,1941-05-26,
565,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/472abd6e-3466-42ef-8d08-6aa4748245fd,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_72_tl_10,waarvoor hebben wij dan geleefd — wat is het leven dan,,,,
1355,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a4e43634-0a87-4519-b4db-e6ddb807520d,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_72_tl_11,"nog voor ons waard.""",,,,
1775,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d7b7bef8-78fc-43bc-9f27-3783274df7de,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_72_tl_12,"""wat jij wilt,""",,,,
573,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/47f616e4-8996-4d58-b74a-4baff66dc9d3,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_72_tl_13,"""Och kom, dat is toch allemaal maar werkelijkheid"".",,,,
1473,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b2e37ec8-0647-418b-a9cf-e55e25be557a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_72_tl_8,communistische Jongen,,,,
2027,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f84ff297-5bf7-4f5e-ad6d-92f7f910811d,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-ROS01_KBN016000001-large_017/r_72_tl_9,"""als hier de wereldrevolutie niet uit voortkomt",,,,
209,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/188ad66d-ca29-4d65-bc96-56401f08de08,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0063_urn-gvn-EVDO01-ROS01_KBN016000001-large_063/r_54_tl_1, heb ik wat van jou aan?,,,,
424,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3298936d-55f1-4ef7-9fd3-4b652f5e9a0c,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0063_urn-gvn-EVDO01-ROS01_KBN016000001-large_063/r_54_tl_6,k dacht dit ik U kende,,,,
496,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3bb5fc6d-8a29-4e50-beda-721497b6c0e7,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0063_urn-gvn-EVDO01-ROS01_KBN016000001-large_063/r_54_tl_7,ik heb zulke kennis niet!“,,,,
360,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2a3b82f3-3d39-4168-b525-50b212ae084a,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0063_urn-gvn-EVDO01-ROS01_KBN016000001-large_063/r_74_tl_5,"„Moet het hek maar open blijven, mevrouw?“",,,,
1468,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b2678efc-4bd9-4e09-8509-65e9b4be5833,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0063_urn-gvn-EVDO01-ROS01_KBN016000001-large_063/r_74_tl_6,"„ Ja, ja, ik ga hier terug: Ik wacht op",,,,
1621,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c327c9ac-5729-4de8-9c4b-f6b5c5e08db1,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0063_urn-gvn-EVDO01-ROS01_KBN016000001-large_063/r_74_tl_7,"iemand""",,,,
421,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/32459d2a-0bec-4bcd-a184-b80a93583764,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0001_p001/l_7,1912,,,1905-03-26,
884,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6e16ebb6-b746-4370-8948-bcc76e139212,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_2,oom Louis,,,,
1785,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d9233fd9-417c-4336-b69a-2f65340c29de,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0007_p007/r_9_tl_10,Adam,http://www.wikidata.org/entity/Q727,,,
1871,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e40da3a0-0735-4865-a61d-a97415be95fa,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0007_p007/r_9_tl_3,de Kroon,https://adamlink.nl/geo/address/A92406,,,waarschijnlijk https://nl.wikipedia.org/wiki/De_Kroon_(Amsterdam)
1339,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a2c56f37-bce5-4348-b356-bd3d56588dba,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0007_p007/r_9_tl_4,Trijtel,,,,
86,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0b40c042-1020-49bd-ad35-35dba828d242,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0007_p007/r_9_tl_9,Rembrandts theater,https://adamlink.nl/geo/building/rembrandt-theater/689,,,
1123,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8a4ceb6c-50f0-4058-8782-157f8afe998c,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_15,Kurhaus,http://www.wikidata.org/entity/Q1535365,,,
1885,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e53f8972-3f52-46d4-848e-2cac4963013f,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_16,Oranje galerij,,,,
1537,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b9698de5-1261-42d8-931e-688832085c30,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_16,Palacehotel,,,,
1480,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b40c1c71-b50a-4047-b664-fe5a86e461f3,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_17,De pier,,,,Welke pier?
1445,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/af23eeb1-cef3-4b20-9c3b-021e5e270f9b,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_2,Den Haag,http://www.wikidata.org/entity/Q36600,,,
99,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0cd8a7e0-bba7-497b-b1db-f1e2e7d0a94d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_23,Leo Tolstoï,http://www.wikidata.org/entity/Q7243,,,
1094,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/871dc6ea-d9d0-4381-9d05-144bb2cf50b9,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_5,Scheveningen,http://www.wikidata.org/entity/Q837211,,,
839,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/69ad04ce-891c-469b-a631-f725fafc9885,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_7,Gootmæe,,,,
152,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/129269a8-40f8-458e-a175-8dfa8a8f69c9,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_7,Katwijkstraat n° 48,https://adamlink.nl/geo/street/katwijkstraat/2325,,,"checken op transcriptiefout, 48 lijkt niet te bestaan"
1591,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bfb91f50-834c-4fa3-a584-e1816a4c1dfd,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_9,Moe,,,,
70,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/08e71e27-9876-4bbb-a1cc-f8aeb4305796,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0002_p002/r_tl_9,Pa,,,,
880,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6d8f7e5c-951a-49ab-9a31-e69dc501d44f,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0018_p018/r_tl_19,Amstelveld,https://adamlink.nl/geo/street/amstelveld/146,,,
1412,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/aaa59fdb-6adb-4f1b-ab25-98b3e8cae3b0,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0018_p018/r_tl_3,Zaandam,http://www.wikidata.org/entity/Q211260,,,
37,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/04073579-8053-43c8-b690-150944a19643,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_18_tl_1,1929.,,,1905-04-12,
345,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/287b36c3-bb75-44f4-af19-d7295b749a80,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_18_tl_1,20 Nov.,,,2024-11-20,jaartal
509,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3ddd5c90-3450-4a99-9faa-d97c973de5ee,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_18_tl_1,Groningen,http://www.wikidata.org/entity/Q749,,,
631,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4f11c7d2-d07e-4dd6-b46a-ea23cc3c3f33,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_1,A'dam,http://www.wikidata.org/entity/Q727,,,
2039,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fa534998-8cf2-4e83-8fc6-24946ab6bb81,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_10,Hotel,,,,
423,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/32922511-e50b-493a-a813-12875ce06033,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_12,Frau Wolff,,,,
2069,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fed38f91-77b8-48aa-9105-80f3c3375917,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_20,Mutti ,,,,
1668,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c8fbabf1-7b85-471f-a185-0841ad713a2e,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_22,Disput ,,,,
1454,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b03f983b-4c49-420a-9d99-46a2a58b88a1,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_23,Coby,,,,
942,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/74f4174f-a55c-4528-9e73-92563c62d450,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_24,Hoogland,,,,persoon?
1173,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8f895f0e-9fdf-4c84-bd5c-ffe74c77187a,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_4,15. Nov.,,,2024-11-15,jaartal
366,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2b076938-1607-4c4c-aea5-8c3f3475ce30,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_5,Bhs,,,,
1673,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c962037a-82b0-4d52-8dd3-641255ee3795,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_5,Bhs,,,,
701,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/589ba911-3f78-4fc6-b4b8-3715f54d5b7d,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_27_tl_6,Hilversum,http://www.wikidata.org/entity/Q9934,,,
709,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/59d8995a-ec05-4af0-bd9b-dde19f552b03,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_10,u.,,,,
1714,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ce91d09a-659f-4ce0-a85c-c705ae257d05,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_16,Peter ,,,,
1088,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/86671488-18c1-4df8-ac63-259977552c57,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_17,Peter ,,,,
56,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0703793e-015d-4727-8693-597caa1cce2a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_20,Lilo,,,,
596,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4aec803e-ab8b-4f84-a198-14987acbc889,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_21,Vati,,,,
559,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/45752ff3-2fd4-4600-bdba-739383434128,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_24,Heinz,,,,
616,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4d84ea58-4192-4129-8ba9-2844084eab7b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_24,Peter,,,,
469,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/386a109e-5a04-4792-9671-e9da1af92653,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_24,Vati,,,,
1284,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9cd34167-edd8-4375-b8b3-43b2933870d3,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0005_KLAO00764000005/r_36_tl_25,Harry Liedt.,,,,
